open_price,close_price,return,order_type,amount,adx,rsi,ema_24_100_diff,support_trendline_slope,resist_trendline_slope,ema50_slope,atr
2949.97,2877.2400000000002,-0.024654488011742345,buy,2.946935976112859,52.65612272143099,11.986521595866739,-16.393951230405037,0.015634532176084445,0.009044434240089976,-2.4964843185575774,70.46000000000004
2825.31,3008.72,0.06491677019512898,buy,3.0011014960874958,32.536902154011834,59.47357979058541,49.50148948658716,0.01563240921111022,0.009042311275115752,1.087294723452942,27.699999999999818
3009.58,2996.76,-0.004259730593637554,buy,3.000243918855246,16.953463697291586,28.406018085364558,16.302277116286405,0.015636385814500445,0.00904628787850598,-0.550266550107608,21.38000000000011
2819.35,2835.8,-0.005834678205969558,sell,3.189036822767179,16.75654171462999,61.01112510388689,-14.174635660329841,0.02630030537976341,0.011246630258032183,0.4719607028100654,28.120000000000346
2835.59,2890.24,0.01927288500805816,buy,3.15227212345019,55.571173462065325,63.03046980184537,22.96302294176894,0.026300285837389734,0.013449295584365101,0.9706846616900293,47.49000000000024
2865.92,2880.94,-0.005240899955337198,sell,3.179022087874287,18.756462423689566,55.92220975693724,3.12044068810701,0.026301082233076426,0.014629246651614837,0.39810534049502166,40.44999999999982
2885.27,2931.72,0.016099013263923243,buy,3.1411528454254904,18.432525104515896,54.88826601375793,14.987800911771956,0.02629873511612475,0.014632885091371601,0.28688189728973157,12.849999999999909
2924.26,2900.8400000000006,-0.008008863780922222,buy,3.1491661548531313,26.027334703896564,18.50274979150558,-6.807451160499113,0.026302982169407504,0.014631146587945919,-1.0366953493039546,36.590000000000146
2881.91,2817.95,-0.0221936146513944,buy,3.1698516430576107,35.10568990935004,46.906269834831676,-26.87254677477722,0.026303099160603104,0.014631263579141513,-0.5642115294785981,28.73999999999978
2810.24,2824.6,0.005109883853336415,buy,3.1785482512362626,16.64990578294506,57.076357896385254,-2.5408439362363424,0.025772310721153147,0.014633189686742881,0.17817431370485792,15.769999999999982
2829.16,2809.42,0.006977336029068622,sell,3.1734251122036037,47.896970571172005,57.39175828168642,-13.755684403654413,0.025280422296857768,0.014632116912539737,0.09589441645221086,47.69999999999982
2794.82,2740.14,0.019564766246126866,sell,3.2348311526884896,27.670662242312048,47.26519046467623,-31.209081518939,0.02224601627205422,0.02012712919726581,-0.6248685671253043,30.690000000000055
2769.39,2844.15,0.02699511444758601,buy,3.3284049446216866,14.210055599319936,60.962121853635644,17.60447706646937,0.022240918602669038,0.02012801708458907,0.497811167528198,17.199999999999818
2841.16,2858.29,-0.00602922749862736,sell,3.331907714893132,14.409326637205163,73.92616118603515,13.401095750762579,0.022245107256342482,0.02013220573826251,0.9301393812843344,33.73000000000002
2798.31,2831.36,-0.011810700029660825,sell,3.362532151223292,25.74320652688298,62.04259133481194,-6.695512910633624,0.022241375556278753,0.02012847403819878,0.6764565334792678,66.31999999999971
2802.39,2868.78,-0.023690492757967425,sell,3.317980601019744,32.9602272100826,71.74665914142498,19.546738583482693,0.022246128984628265,0.020127241909839853,1.3163460889577436,45.92000000000007
2862.88,2846.51,-0.005718018219415376,buy,3.1709309941003525,14.093030732734292,56.22370221179602,-0.8257615876123054,0.022242659317249776,0.02012975779916981,0.14021860449429369,12.789999999999964
2843.88,2825.3300000000004,-0.006522778738905905,buy,3.173863448533903,13.023023407136622,49.00216753383301,-1.424324682668157,0.015635532874908983,0.020130685962948806,-0.039599306931449973,22.579999999999927
2843.43,2793.67,0.01749999120780176,sell,3.1536600574117504,16.86692925204092,60.76305797297955,-4.18120741552957,0.01563351132678647,0.02012866441482629,0.3183414012546564,25.8100000000004
2801.73,2834.0599999999995,-0.011539298933158967,sell,3.2566085031402383,56.18118061167468,75.12380646908184,12.727710775901414,0.015633325990114123,0.02012847907815394,0.9047425723028937,25.7800000000002
2872.02,2951.82,0.027785321829235234,buy,3.1402467909682303,36.32900096028637,62.61073864987063,49.978860581172285,0.022242355932136602,0.020131320267260302,1.4578725209426011,14.519999999999982
2945.36,2945.52,5.432273134688272e-05,buy,3.1471342323233293,14.678620091927458,54.016528491260836,18.11675246876166,0.022241970740571382,0.02013093507569508,0.2503353129477546,10.139999999999873
2945.31,2768.5199999999995,0.06002424193039117,sell,3.1473586223497745,73.51813733923362,35.235988149572364,-82.96501334075447,0.02123968761220353,0.020127479563700923,-3.0113306119278604,59.24000000000024
2738.54,2738.95,0.00014971481154186337,buy,3.5881777716733123,14.650905129773157,53.096361698898015,-14.861790671659037,0.019705532196720988,0.02013205858425354,0.006226142059404083,16.2199999999998
2749.49,2706.54,0.015621078818253501,sell,3.574422713930445,37.28253115876568,59.76423663282971,-26.777549232032925,0.017895860791152726,0.020131075024551165,0.3139688698729515,56.470000000000255
2698.64,2699.48,0.0003112678979041834,buy,3.6986633872202037,10.301258850101537,55.93601082069233,0.753832595716176,0.016583545333933775,0.020130733139109555,0.2900275512997723,17.079999999999927
2675.12,2682.53,-0.002769969197643586,sell,3.7323439100052322,19.039431544728245,59.66520629379546,0.2995526596751006,0.016582082310195156,0.020129270115370936,0.3698020179922423,24.820000000000164
2683.5,2685.76,0.0008421837152972679,buy,3.710382400655881,22.39886781436408,58.16894042848856,-0.7447163848637501,0.016585967117556746,0.020127755854535908,0.16813715619446157,18.09999999999991
2552.52,2537.78,0.005774685408929129,sell,3.9040621175879284,45.14968642849044,37.22135959407863,-44.9173269598482,0.010634096978417357,0.02013105793626241,-1.1243825314245441,23.330000000000382
2542.8,2551.67,-0.003488280635519856,sell,3.94161652980918,19.460656935874578,66.45201270056585,-10.098728017313533,0.00903437302251757,0.02012945816656054,1.2992030873738258,59.92000000000007
2559.8,2453.69,-0.041452457223220614,buy,3.9017815350337433,33.8153984356592,15.347668462120936,-21.461393668635537,0.007331982833763239,0.020127774459739803,-2.4088052050287843,79.7800000000002
2462.25,2410.13,0.02116763123159707,sell,3.8882170107409673,19.607696088916843,51.39406672176331,-18.654229925926302,0.00352532384201182,0.020127458546601664,-0.019230001157666265,62.940000000000055
2297.11,2381.8199999999997,-0.03687677124734975,sell,4.255963452031799,43.18276325761541,70.13482210049723,24.636551568110917,-0.004428734308087157,0.02013082684913941,2.1018956129651087,67.86999999999989
2401.0,2372.11,-0.01203248646397329,buy,3.921654952634383,21.11090527752895,49.67295834230337,-13.217541910284126,-0.004427332823496708,0.020132228333729855,-0.44180793374698624,58.01999999999998
2342.71,2384.0,-0.017624887416709693,sell,3.9708700307308833,19.185476765292766,62.90744154431159,10.395402014068168,-0.004431658942431638,0.020127902214794925,1.285867828638402,72.98999999999978
2369.77,2244.7699999999995,-0.05274773501225877,buy,3.8563403647293493,30.655803422677003,13.53787168142578,-4.034780306837092,-0.004873625214250313,0.020129558786400728,-7.728721148025215,235.25999999999976
2088.57,1953.1999999999998,0.06481468181578799,sell,4.144748397484164,22.467244974119232,61.10967332492808,-81.83149189340702,-0.022568843508246995,0.02013138689946785,1.5122177737475795,160.0
1922.27,2040.0,0.06124529852726205,buy,4.7952013770703035,17.433541198188355,52.34349317520827,-4.0428225170112455,-0.02256756939012003,0.020125140723405356,0.04836215520822407,22.6400000000001
2023.13,2021.52,-0.0007957966121801996,buy,4.835186473050876,25.74087538534362,29.73251807673115,1.8917493258234117,-0.022571182029505414,0.0184971445390981,-0.8905150594953284,32.99000000000001
2054.1,2067.47,0.006508933352806529,buy,4.758495768950785,22.181157041278997,48.90402558604183,11.419064665970836,-0.02256502265362564,0.01661571007342514,0.07478221433757426,18.33999999999969
2066.69,2102.3,-0.01723045062394463,sell,4.760291697077297,31.867270880662396,66.28753755518022,14.078027499387645,-0.022568725244451502,0.01586749835784342,0.836932958723537,30.5
2155.84,2060.11,-0.044404965118005055,buy,4.484810217873198,30.209217149823964,30.282286539588657,-15.124733357648893,-0.022570254244652716,0.014422072873267203,-1.0456658780963153,29.440000000000055
2043.49,2034.2,0.004546144096619001,sell,4.521285828627865,32.76757352457344,63.46476671540532,3.982897514766819,-0.02256453244800199,0.012464997886470664,0.5816447124411752,28.24000000000001
2045.78,2093.18,-0.02316964678508924,sell,4.536756211953732,32.277969163364006,71.3069450075813,18.433459834817768,-0.022568494933764473,0.010663685089428882,0.9042318401361626,22.129999999999654
2087.58,2078.1600000000008,-0.004512401919926022,buy,4.342905603063883,23.901318006941715,34.401016942678496,7.490852956270373,-0.02256829238095841,0.00947568116030135,-0.7812868667720068,51.74000000000024
2062.64,2056.52,0.002967071326067511,sell,4.3755830916026275,15.999667544406545,54.19779824848624,-5.476354245583934,-0.022569611581187785,0.008436561361927447,0.14958057506100886,22.190000000000055
2087.31,2023.5800000000004,-0.030532120288792545,buy,4.3366971252874995,22.059407264296365,27.676305084920457,-13.932597698958944,-0.022567256699497475,0.006882215346400959,-1.107064185774334,33.41000000000031
2034.83,1986.15,0.023923374434227842,sell,4.312720752490026,17.885025463558385,66.36037419877643,-17.474836333117082,-0.02257131092948997,0.004960486098097918,0.6399941669956206,38.299999999999955
1936.52,1954.72,-0.009398302108937705,sell,4.640074367948946,29.317200675658263,53.53059233187591,5.092105919948608,-0.022564677883333543,0.0020191638219887193,0.27373369497922795,18.950000000000045
1981.01,2012.22,0.015754589830440046,buy,4.493237016231024,17.631498413457,53.32579572864968,23.297564446537308,-0.02256902582789061,0.0011725429282129045,0.46429187693729546,24.910000000000082
2027.9,2034.53,-0.00326939198185309,sell,4.458494693426891,21.421517859458856,63.18495272879951,4.594011554185272,-0.022566638968581423,-0.001231564353102911,0.4676957578085421,16.909999999999854
2029.88,2032.56,0.0013202750901530318,buy,4.439583408370432,23.58963993113002,36.22469586050133,9.838155991366875,-0.022564509928483162,-0.0019438632610026953,-0.31925842759847,45.75
2039.64,1965.03,0.03657998470318297,sell,4.424172722891003,16.780827428588267,59.272874155275844,-2.639275781318929,-0.022569374922660406,-0.004437945631888924,0.2960123373832175,20.289999999999964
1967.48,1969.0,-0.0007725618557748906,sell,4.754206995431875,24.293277157143375,52.931661106155154,3.9187773964774806,-0.022569735357075345,-0.004942165776997218,0.16026557125337604,12.1099999999999
1980.86,1974.51,-0.0032056783417303138,buy,4.718445919822324,17.122683495311964,57.4554549328273,-0.2843535154777328,-0.022569442004347167,-0.005769104785108882,0.17031629493180844,18.310000000000173
1966.67,1982.02,-0.0078050715168278915,sell,4.737255692692916,18.234757445078312,65.86308140076714,1.7330932262889291,-0.022570652688915338,-0.0062741751803704155,0.46101702822988955,24.200000000000045
1979.62,1974.63,0.00252068578818146,sell,4.669533434833727,17.405160783154393,48.96851301869809,-0.8708407261360662,-0.02256651370045614,-0.007819216794938563,-0.03603826327162096,9.700000000000045
1980.56,2015.68,0.017732358524861717,buy,4.679082052603991,57.900573138922304,43.50296461434891,25.517405457622772,-0.022565553606920287,-0.00987881730931287,0.24724904916752166,25.549999999999955
2009.99,2030.45,-0.010179155120174746,sell,4.692327878145072,17.397112712038552,72.61190544579517,3.3083996674697573,-0.022565172437658258,-0.011766029981603568,0.691321988338359,27.25999999999999
2042.26,2067.07,0.01214830628813186,buy,4.571174621941362,26.25769630673104,58.52372413278893,12.464566980767813,-0.022569922806417505,-0.014034388901388209,0.3987934243368727,19.23999999999978
2066.94,2070.03,-0.0014949635693344487,sell,4.571462125546136,13.05086422439801,54.39957337164854,3.428086065455318,-0.02256584298282784,-0.015165873500405967,0.1734601201942496,22.690000000000055
1977.05,1985.01,-0.0040262006524873105,sell,4.772166666401149,15.139463479733585,55.09146002413942,-15.589471047257575,-0.022566151161636933,-0.017091376991715063,0.01550660131965742,13.460000000000036
1975.75,1940.7199999999998,-0.017729975958496874,buy,4.756080304261085,19.634736611531217,24.569005213394153,-10.45934550345578,-0.022570500743348824,-0.019381896007020696,-1.1269986862589576,30.87000000000012
1963.88,1982.25,0.009353932012139179,buy,4.699991938451214,24.392166758704672,55.31776144427398,10.11875540883375,-0.022566081950620494,-0.02142299723382362,0.27955667118544625,13.920000000000073
1984.13,1966.65,0.008809906608941964,sell,4.695538608858753,25.07856832037004,57.86391643193125,-1.6021667160482593,-0.0225703740589592,-0.02575897879528732,0.19754581478991895,18.889999999999873
1830.65,1793.17,-0.02047360227241691,buy,5.134043664751737,30.734780931211716,26.10131014458816,-17.672011560406418,-0.022564610139985796,-0.030644053584131845,-1.4500121530686556,39.899999999999864
1756.51,1761.73,-0.0029718020392710703,sell,5.241195938721028,21.65383583195151,47.992355049677165,-27.26172920191334,-0.0225667840196823,-0.03141689333195172,-0.40794904631502504,34.72000000000003
1756.5,1724.3799999999999,-0.018286364930259105,buy,5.225649892127953,24.437121711123634,40.35586937440871,-21.235298008861037,-0.022564631038911837,-0.03409119180110531,-0.918014894748012,34.73000000000002
1759.45,1768.41,0.005092500497314522,buy,5.1214903299256,16.960471194068887,55.39312161439471,8.357500313420132,-0.022567710581105585,-0.03674816102055871,0.2612752534221272,12.220000000000027
1776.16,1875.23,0.05577763264570756,buy,5.099143497400983,44.763226256236536,55.81241451726649,29.417835939616907,-0.0225725313407758,-0.045513348940602175,0.5380983903903598,15.680000000000064
1914.85,1976.72,0.032310624853121715,buy,4.9936375489627105,24.390679980038293,55.47541019122687,-4.623426264530508,-0.02257449800393275,-0.050399692977348545,0.0061276600119981595,14.559999999999945
1947.74,1935.15,-0.00646390175280064,buy,5.067936796382253,20.564200739631183,32.67619928156808,-4.132212304896029,-0.022578333856377485,-0.053279009057793494,-0.48610710410616775,23.450000000000045
1949.09,1940.83,0.004237875110949208,sell,5.0316906307657,23.258763857375445,56.471388907728084,0.7225992128128382,-0.022572329696119588,-0.0549431468381823,0.1635690120565414,12.11999999999989
1821.87,1816.58,-0.0029036100270600886,buy,5.405863017739599,20.122740639293628,49.676047255043386,-14.378907290599727,-0.022576810880001547,-0.05757101135336307,-0.06867933329203879,20.680000000000064
1822.33,1799.21,-0.012687054485191975,buy,5.388805891778877,29.049729916957066,19.064228369810923,-1.4406642755179746,-0.022574775522881146,-0.05976694581435793,-1.55623142096033,53.25
1811.18,1821.94,-0.005940878322419633,sell,5.353191537311296,20.41272234536201,55.7567093297478,-2.606884336628582,-0.02257503861691047,-0.06021625650563659,0.27887510650043623,34.40000000000009
1832.35,1812.61,-0.010773051000081867,buy,5.259908373185256,14.981711819983362,34.71715019984538,-4.531801725308242,-0.022574907633356255,-0.06021612552208239,-0.48060578944523513,17.549999999999955
1764.38,1785.6400000000003,-0.012049558485133711,sell,5.4036899739961495,40.12513429430783,85.31283075061606,2.98529370590245,-0.022574927242342842,-0.06021614513106896,1.1273581288633068,32.1400000000001
1757.05,1767.14,-0.0057425798924334226,sell,5.360849188965691,35.18609456540351,61.81809692667594,-1.1107047014277214,-0.02257434529132248,-0.060215563180048615,0.16800871148416263,18.74000000000001
1770.05,1766.6400000000003,-0.0019264992514333647,buy,5.29091782670292,16.59207412214975,34.999086880941256,1.356010911873227,-0.024957822263643542,-0.060219875689750305,-0.21794244831153264,11.480000000000018
1771.73,1783.21,-0.006479542593961844,sell,5.2757175581868845,20.784657631024828,71.47032337001183,-0.33101885656651575,-0.026709710356914045,-0.06021496353413301,0.6213616685340639,30.710000000000036
1778.01,1779.52,0.0008492640648815197,buy,5.22302002339608,18.68034997845203,64.1635435433147,2.045764481177457,-0.028762775477443922,-0.0602197413689641,0.24094154607723794,12.700000000000045
1780.13,1799.0300000000002,-0.010617202114452365,sell,5.221230242754063,26.566314422580437,84.43822628577338,6.405171951915918,-0.03411037291148628,-0.06021815777612387,1.2084816552780921,33.99000000000001
1792.51,1795.9,-0.0018912028384779444,sell,5.130117734598825,22.970548641182837,56.14278005294225,2.5872001523548533,-0.034585529008059016,-0.060212754163359576,0.08985801870289833,9.720000000000027
1792.88,1806.2599999999998,0.007462853063227686,buy,5.1193589316214405,46.37127352447896,53.48881848990839,9.287834369542907,-0.0345917179147039,-0.06021894307000446,0.33136625520251073,31.049999999999955
1909.76,1859.19,0.02647976709115278,sell,4.841913781747728,17.82050715768512,48.56611598069703,-16.240739108738126,-0.03458530909821766,-0.06021253425351821,-0.3085507663579392,17.450000000000045
1873.28,1842.83,-0.016254911171848335,buy,5.06691409921289,31.050901926372863,18.4240998512265,-9.565572101362704,-0.03458996484094438,-0.06021718999624494,-2.002379661829764,55.059999999999945
1757.25,1745.73,-0.006555697823303446,buy,5.313678366454682,34.63425225010414,31.833454466986296,-9.043042408363135,-0.034589507364739376,-0.06021673252003994,-0.6664443503425446,18.230000000000018
1783.22,1784.81,0.000891645450365024,buy,5.201964835898505,17.140330885196363,61.508753303880326,8.238729503534842,-0.03458763546773749,-0.06021486062303806,0.43082333787924654,17.37999999999988
1846.52,1827.12,0.010506249593830607,sell,5.028117138595851,12.85294462270885,53.65706443633891,6.305034954736357,-0.03458554822143891,-0.06021277337673947,0.1919306103548024,17.429999999999836
1791.69,1815.97,-0.013551451422958197,sell,5.236432826688083,26.333227952704682,65.07971530653408,-5.517336385891895,-0.0345869149202711,-0.060214140075571666,0.580040555775895,32.99000000000001
1808.29,1811.43,-0.001736447140668864,sell,5.1180528246115315,14.068571365286815,54.860063285822896,1.7121466646271983,-0.03458813384564056,-0.060215359000941125,0.2595437022189344,19.559999999999945
1801.08,1777.52,-0.013081040264730021,buy,5.1296183713924455,31.673035669993716,30.88917367823485,-5.681133989106911,-0.03458670941812409,-0.06021393457342465,-0.6667736027404771,26.670000000000073
1797.16,1814.94,0.009893387344476826,buy,5.073560087870583,30.180061761110075,49.059044560597876,10.247953179062051,-0.03458782112890315,-0.06021504628420371,0.15239608246406533,18.279999999999973
1797.27,1797.8,-0.00029489169685132044,sell,5.123441189069999,14.807535695266486,53.69716192317767,-5.202525536017902,-0.034585023004914034,-0.06022012618823652,0.02261972834548942,16.420000000000073
1813.02,1772.7200000000003,-0.022228105591774898,buy,5.077435285903979,24.4726849255164,30.715739310811177,-4.703873256451743,-0.03458977275047728,-0.06021699790577783,-0.685126437452027,22.279999999999973
1782.73,1679.37,0.057978493658602324,sell,5.048925569226805,10.769740660488079,49.157050790394734,-22.5687318074456,-0.034587315663768756,-0.060216807851268754,-0.23470946061092945,18.37999999999988
1675.34,1667.41,-0.00473336755524242,buy,5.684056983575266,16.494748036459715,35.66035345697114,-3.697485340663434,-0.0345887978319825,-0.06021594177661682,-0.22951364654431927,15.960000000000036
1536.14,1461.78,0.04840704623276532,sell,6.1697849512305085,27.353134141865485,57.74384739814058,-27.335887419852725,-0.03684504080469676,-0.06021211343992354,0.006192121261392458,45.460000000000036
1465.78,1442.06,-0.01618251033579393,buy,6.7789427226164465,17.035747766541718,26.599367633979114,-6.216961858708828,-0.03684134086406075,-0.06021750574544909,-0.7789987908333842,29.930000000000064
1356.93,1355.62,0.000965414575549345,sell,7.204234663966655,19.533312983107155,46.0608165222535,-37.730021465086566,-0.04054938550003041,-0.06021829393712351,-0.6687514734041997,44.059999999999945
1325.11,1224.97,0.07557108466466926,sell,7.38435276315632,23.717270721848877,45.31558401318349,-6.947978751774599,-0.04516859220025221,-0.06021623081787374,-0.25628917580934285,61.15000000000009
1232.55,1182.1299999999999,-0.04090706259380964,buy,8.538841244321564,22.712159659399234,27.24382133106679,-6.620568779449059,-0.04808845230102221,-0.06021184097289721,-1.2284711787751803,32.960000000000036
1212.15,1130.4699999999998,-0.06738439962050925,buy,8.327369055108566,33.05487023404914,20.031030399423415,-12.005021789930197,-0.048086712945346784,-0.06021010161722179,-1.8155367005670087,80.11999999999989
1134.09,1097.73,0.03206094754384564,sell,8.300788205282279,32.55595808831818,67.01876536969498,-35.79072584661094,-0.05000473058225227,-0.0602200283236124,1.1420138503949602,68.52999999999997
1110.44,1178.81,0.06157018839378975,buy,8.749376422744715,29.003713937135878,55.72707060399533,35.625449844180594,-0.05050177665706562,-0.060218767191530145,1.1002286560778884,37.40000000000009
1118.58,1105.42,0.011764916233081098,sell,9.220487064756833,16.660128828634118,44.96254168177178,-14.890759918938329,-0.053110619518201965,-0.060216913599148145,-0.3759302805081006,30.75999999999999
1121.35,1106.75,-0.013020020510991137,buy,9.30592056955268,25.615816053931308,50.8704062118864,-11.435813255606035,-0.053948124427567586,-0.06979646015992164,-0.09685984606403508,25.799999999999955
1104.48,1115.2799999999997,-0.009778357235984107,sell,9.325046710082958,20.7089302541978,68.75656054841123,-8.939383091413447,-0.05433804351999624,-0.06979639969912765,1.0504823173637305,54.32999999999993
1094.11,1065.1799999999998,-0.02644158265622293,buy,9.321381840841902,22.802275539985256,33.94655114843949,-6.434547372841735,-0.054340883759182536,-0.06979923993831393,-0.8226934312283447,36.49000000000001
1086.63,1004.73,0.07537064134065881,sell,9.137378416966193,25.253158292753728,52.23817925514592,-26.21012177170269,-0.05433974736008849,-0.06980067417893614,-0.23030666119052512,25.180000000000064
912.52,1003.1200000000001,-0.09928549511243605,sell,11.700895105397699,54.09351512682879,73.51932876609419,-10.167013081496748,-0.05699161846345105,-0.06980156261628308,2.0053568227926917,94.74000000000001
966.04,1008.5799999999999,0.04403544366692887,buy,9.955281049468423,52.13591337992656,84.27688426167671,17.37464258546254,-0.057561196271579615,-0.06980180957317467,2.290589494505639,76.21000000000004
1058.27,1079.78,0.020325625785480066,buy,9.487840873191967,16.050541515569417,55.12206054343294,-5.1863234972279315,-0.05782198421890908,-0.06981209194595986,0.09438663492187516,22.12000000000012
1123.24,1122.98,-0.00023147323813253704,buy,9.120740730436257,35.25929224422604,35.50127491989924,23.59208301945091,-0.0578165818591515,-0.06980668958620227,-0.3495744211957117,44.069999999999936
1149.88,1125.99,0.020776080982363464,sell,8.907372443616122,22.613134271842032,65.53559593814876,0.3082710836474689,-0.057824099610030544,-0.06981420733708131,0.5530380851421342,26.910000000000082
1127.6,1129.1,0.0013302589570769777,buy,9.272088110272525,21.699869425144758,54.2991160352976,7.706175508842989,-0.057817022498818066,-0.06980713022586883,0.3102465476820271,23.769999999999982
1182.66,1099.6599999999999,-0.07018077892209107,buy,8.852176183610425,26.465773372584902,34.901002934378646,-12.576566230271965,-0.05849872544357083,-0.0714111491496255,-0.728807076224939,31.980000000000018
1079.48,1054.2700000000002,-0.02335383703264517,buy,9.017660412484751,29.715799603402974,28.942806605724872,-11.659291759524649,-0.05903787139576368,-0.07517270771981968,-1.0708919804249035,30.75
1089.06,1099.76,0.009824986685765749,buy,8.729591430288782,17.349714515003626,57.14896184332052,7.851940171023898,-0.0590376738624412,-0.07767756593193989,0.25394924116653783,12.179999999999836
